size,array_type,algorithm,repeats,time_ms
13400,almost_sorted,introsort,3,0.490233
13500,random,quick,3,2.12197
13500,random,introsort,3,2.2478
13500,reversed,quick,3,1.615
13500,reversed,introsort,3,0.876167
13500,almost_sorted,quick,3,1.69903
13500,almost_sorted,introsort,3,0.508667
13600,random,quick,3,1.8776
13600,random,introsort,3,1.3921
13600,reversed,quick,3,0.927
13600,reversed,introsort,3,0.591467
13600,almost_sorted,quick,3,1.051
13600,almost_sorted,introsort,3,0.5237
13700,random,quick,3,1.89253
13700,random,introsort,3,1.68957
13700,reversed,quick,3,1.32417
13700,reversed,introsort,3,0.777567
13700,almost_sorted,quick,3,1.31527
13700,almost_sorted,introsort,3,0.767833
13800,random,quick,3,2.8262
13800,random,introsort,3,1.9607
13800,reversed,quick,3,1.32003
13800,reversed,introsort,3,0.498233
13800,almost_sorted,quick,3,0.992567
13800,almost_sorted,introsort,3,0.7429
13900,random,quick,3,2.54253
13900,random,introsort,3,1.53887
13900,reversed,quick,3,0.9707
13900,reversed,introsort,3,0.453633
13900,almost_sorted,quick,3,0.914567
13900,almost_sorted,introsort,3,0.478733
14000,random,quick,3,3.09953
14000,random,introsort,3,2.2041
14000,reversed,quick,3,1.76657
14000,reversed,introsort,3,0.9544
14000,almost_sorted,quick,3,0.992567
14000,almost_sorted,introsort,3,0.507667
14100,random,quick,3,2.0439
14100,random,introsort,3,1.66443
14100,reversed,quick,3,1.686
14100,reversed,introsort,3,0.768167
14100,almost_sorted,quick,3,1.76977
14100,almost_sorted,introsort,3,0.502
14200,random,quick,3,2.3196
14200,random,introsort,3,2.36057
14200,reversed,quick,3,0.960167
14200,reversed,introsort,3,0.538133
14200,almost_sorted,quick,3,1.16913
14200,almost_sorted,introsort,3,0.495367
14300,random,quick,3,2.6894
14300,random,introsort,3,1.59563
14300,reversed,quick,3,1.37103
14300,reversed,introsort,3,0.926967
14300,almost_sorted,quick,3,1.4419
14300,almost_sorted,introsort,3,0.496567
14400,random,quick,3,2.20757
14400,random,introsort,3,1.57993
14400,reversed,quick,3,1.05887
14400,reversed,introsort,3,0.527433
14400,almost_sorted,quick,3,1.00677
14400,almost_sorted,introsort,3,0.4941
14500,random,quick,3,2.1523
14500,random,introsort,3,1.6203
14500,reversed,quick,3,0.984267
14500,reversed,introsort,3,0.624933
14500,almost_sorted,quick,3,0.995467
14500,almost_sorted,introsort,3,0.523933
14600,random,quick,3,2.16627
14600,random,introsort,3,2.0271
14600,reversed,quick,3,1.73623
14600,reversed,introsort,3,0.802333
14600,almost_sorted,quick,3,1.00467
14600,almost_sorted,introsort,3,0.5618
14700,random,quick,3,2.2992
14700,random,introsort,3,1.6201
14700,reversed,quick,3,1.00603
14700,reversed,introsort,3,0.719833
14700,almost_sorted,quick,3,1.13757
14700,almost_sorted,introsort,3,0.5461
14800,random,quick,3,2.172
14800,random,introsort,3,2.6233
14800,reversed,quick,3,1.12953
14800,reversed,introsort,3,0.5638
14800,almost_sorted,quick,3,0.9816
14800,almost_sorted,introsort,3,0.737767
14900,random,quick,3,4.20357
14900,random,introsort,3,1.85203
14900,reversed,quick,3,1.0285
14900,reversed,introsort,3,0.538867
14900,almost_sorted,quick,3,1.53747
14900,almost_sorted,introsort,3,1.1318
15000,random,quick,3,3.86147
15000,random,introsort,3,3.02807
15000,reversed,quick,3,1.85847
15000,reversed,introsort,3,1.00653
15000,almost_sorted,quick,3,1.02103
15000,almost_sorted,introsort,3,0.553167
15100,random,quick,3,2.1172
15100,random,introsort,3,1.84657
15100,reversed,quick,3,1.8994
15100,reversed,introsort,3,0.530167
15100,almost_sorted,quick,3,1.6941
15100,almost_sorted,introsort,3,0.721833
15200,random,quick,3,4.03033
15200,random,introsort,3,4.15083
15200,reversed,quick,3,2.10233
15200,reversed,introsort,3,0.9438
15200,almost_sorted,quick,3,1.70763
15200,almost_sorted,introsort,3,1.0551
15300,random,quick,3,3.12993
15300,random,introsort,3,2.10377
15300,reversed,quick,3,1.6291
15300,reversed,introsort,3,0.7932
15300,almost_sorted,quick,3,1.5833
15300,almost_sorted,introsort,3,0.7674
15400,random,quick,3,2.81307
15400,random,introsort,3,2.02993
15400,reversed,quick,3,1.3463
15400,reversed,introsort,3,0.585033
15400,almost_sorted,quick,3,1.61183
15400,almost_sorted,introsort,3,0.995233
15500,random,quick,3,3.2752
15500,random,introsort,3,2.59563
15500,reversed,quick,3,1.45173
15500,reversed,introsort,3,0.5364
15500,almost_sorted,quick,3,1.07153
15500,almost_sorted,introsort,3,0.819133
15600,random,quick,3,2.60727
15600,random,introsort,3,2.33383
15600,reversed,quick,3,1.02197
15600,reversed,introsort,3,0.620533
15600,almost_sorted,quick,3,1.69727
15600,almost_sorted,introsort,3,0.8705
15700,random,quick,3,3.12103
15700,random,introsort,3,2.11377
15700,reversed,quick,3,1.547
15700,reversed,introsort,3,0.554267
15700,almost_sorted,quick,3,1.0762
15700,almost_sorted,introsort,3,0.819333
15800,random,quick,3,2.81663
15800,random,introsort,3,2.37867
15800,reversed,quick,3,1.32883
15800,reversed,introsort,3,0.6798
15800,almost_sorted,quick,3,1.16643
15800,almost_sorted,introsort,3,0.653067
15900,random,quick,3,2.2618
15900,random,introsort,3,1.97567
15900,reversed,quick,3,1.19203
15900,reversed,introsort,3,0.6396
15900,almost_sorted,quick,3,1.12867
15900,almost_sorted,introsort,3,0.5741
16000,random,quick,3,2.2845
16000,random,introsort,3,2.11293
16000,reversed,quick,3,1.14743
16000,reversed,introsort,3,0.598067
16000,almost_sorted,quick,3,1.05033
16000,almost_sorted,introsort,3,0.700567
16100,random,quick,3,2.29077
16100,random,introsort,3,1.7914
16100,reversed,quick,3,1.40867
16100,reversed,introsort,3,0.678467
16100,almost_sorted,quick,3,1.17453
16100,almost_sorted,introsort,3,0.575733
16200,random,quick,3,2.4269
16200,random,introsort,3,1.86633
16200,reversed,quick,3,1.0746
16200,reversed,introsort,3,0.633533
16200,almost_sorted,quick,3,1.72327
16200,almost_sorted,introsort,3,0.665067
16300,random,quick,3,2.73493
16300,random,introsort,3,2.6064
16300,reversed,quick,3,1.7218
16300,reversed,introsort,3,0.7771
16300,almost_sorted,quick,3,1.4943
16300,almost_sorted,introsort,3,0.569367
16400,random,quick,3,2.38623
16400,random,introsort,3,1.8033
16400,reversed,quick,3,1.54087
16400,reversed,introsort,3,0.672
16400,almost_sorted,quick,3,1.33163
16400,almost_sorted,introsort,3,0.877833
16500,random,quick,3,3.24553
16500,random,introsort,3,2.43883
16500,reversed,quick,3,1.4174
16500,reversed,introsort,3,0.605067
16500,almost_sorted,quick,3,1.3236
16500,almost_sorted,introsort,3,0.844967
16600,random,quick,3,2.81803
16600,random,introsort,3,2.36373
16600,reversed,quick,3,1.3791
16600,reversed,introsort,3,0.704267
16600,almost_sorted,quick,3,1.28843
16600,almost_sorted,introsort,3,0.664067
16700,random,quick,3,2.45943
16700,random,introsort,3,1.90497
16700,reversed,quick,3,1.2278
16700,reversed,introsort,3,0.5986
16700,almost_sorted,quick,3,1.2031
16700,almost_sorted,introsort,3,0.620933
16800,random,quick,3,2.42263
16800,random,introsort,3,1.9547
16800,reversed,quick,3,1.20457
16800,reversed,introsort,3,0.725833
16800,almost_sorted,quick,3,1.25663
16800,almost_sorted,introsort,3,0.581733
16900,random,quick,3,2.34623
16900,random,introsort,3,1.92313
16900,reversed,quick,3,1.13363
16900,reversed,introsort,3,0.616
16900,almost_sorted,quick,3,1.207
16900,almost_sorted,introsort,3,0.626567
17000,random,quick,3,2.41973
17000,random,introsort,3,1.9026
17000,reversed,quick,3,1.14307
17000,reversed,introsort,3,0.5927
17000,almost_sorted,quick,3,1.21453
17000,almost_sorted,introsort,3,0.591467
17100,random,quick,3,2.56967
17100,random,introsort,3,1.9739
17100,reversed,quick,3,1.2578
17100,reversed,introsort,3,0.703567
17100,almost_sorted,quick,3,1.22977
17100,almost_sorted,introsort,3,0.6039
17200,random,quick,3,2.39763
17200,random,introsort,3,2.07523
17200,reversed,quick,3,1.20733
17200,reversed,introsort,3,0.624767
17200,almost_sorted,quick,3,1.44313
17200,almost_sorted,introsort,3,0.933067
17300,random,quick,3,2.39687
17300,random,introsort,3,1.8641
17300,reversed,quick,3,1.16137
17300,reversed,introsort,3,0.7182
17300,almost_sorted,quick,3,1.20677
17300,almost_sorted,introsort,3,0.6236
17400,random,quick,3,2.5259
17400,random,introsort,3,2.27493
17400,reversed,quick,3,1.3064
17400,reversed,introsort,3,0.6412
17400,almost_sorted,quick,3,1.36353
17400,almost_sorted,introsort,3,0.660233
17500,random,quick,3,2.59203
17500,random,introsort,3,2.75367
17500,reversed,quick,3,1.3468
17500,reversed,introsort,3,0.627333
17500,almost_sorted,quick,3,1.23933
17500,almost_sorted,introsort,3,0.589533
17600,random,quick,3,2.55447
17600,random,introsort,3,2.5816
17600,reversed,quick,3,1.77073
17600,reversed,introsort,3,0.6136
17600,almost_sorted,quick,3,1.4522
17600,almost_sorted,introsort,3,0.6876
17700,random,quick,3,2.92623
17700,random,introsort,3,2.2541
17700,reversed,quick,3,1.3558
17700,reversed,introsort,3,0.688233
17700,almost_sorted,quick,3,1.4957
17700,almost_sorted,introsort,3,0.7029
17800,random,quick,3,2.89963
17800,random,introsort,3,2.03657
17800,reversed,quick,3,2.13267
17800,reversed,introsort,3,0.789567
17800,almost_sorted,quick,3,2.09687
17800,almost_sorted,introsort,3,0.914033
17900,random,quick,3,3.77337
17900,random,introsort,3,2.11947
17900,reversed,quick,3,1.24697
17900,reversed,introsort,3,0.718133
17900,almost_sorted,quick,3,1.3542
17900,almost_sorted,introsort,3,0.673567
18000,random,quick,3,3.1568
18000,random,introsort,3,2.58817
18000,reversed,quick,3,1.4556
18000,reversed,introsort,3,0.7529
18000,almost_sorted,quick,3,1.3101
18000,almost_sorted,introsort,3,0.894633
18100,random,quick,3,3.43003
18100,random,introsort,3,2.02277
18100,reversed,quick,3,1.31167
18100,reversed,introsort,3,0.684767
18100,almost_sorted,quick,3,1.3104
18100,almost_sorted,introsort,3,0.6807
18200,random,quick,3,2.7776
18200,random,introsort,3,2.52203
18200,reversed,quick,3,1.3325
18200,reversed,introsort,3,0.694167
18200,almost_sorted,quick,3,1.30063
18200,almost_sorted,introsort,3,0.6966
18300,random,quick,3,2.78907
18300,random,introsort,3,2.06123
18300,reversed,quick,3,1.32407
18300,reversed,introsort,3,0.652733
18300,almost_sorted,quick,3,1.3913
18300,almost_sorted,introsort,3,1.25683
18400,random,quick,3,2.73043
18400,random,introsort,3,2.08213
18400,reversed,quick,3,1.25477
18400,reversed,introsort,3,0.6431
18400,almost_sorted,quick,3,1.56383
18400,almost_sorted,introsort,3,0.6719
18500,random,quick,3,2.67643
18500,random,introsort,3,2.035
18500,reversed,quick,3,1.4795
18500,reversed,introsort,3,1.2089
18500,almost_sorted,quick,3,1.249
18500,almost_sorted,introsort,3,0.8463
18600,random,quick,3,3.2718
18600,random,introsort,3,2.36597
18600,reversed,quick,3,1.28417
18600,reversed,introsort,3,0.675033
18600,almost_sorted,quick,3,1.7263
18600,almost_sorted,introsort,3,1.0691
18700,random,quick,3,3.05
18700,random,introsort,3,2.72253
18700,reversed,quick,3,1.7191
18700,reversed,introsort,3,1.3231
18700,almost_sorted,quick,3,1.486
18700,almost_sorted,introsort,3,0.688667
18800,random,quick,3,3.01567
18800,random,introsort,3,3.1423
18800,reversed,quick,3,1.43083
18800,reversed,introsort,3,0.714733
18800,almost_sorted,quick,3,1.387
18800,almost_sorted,introsort,3,0.713933
18900,random,quick,3,2.74633
18900,random,introsort,3,2.3536
18900,reversed,quick,3,1.33727
18900,reversed,introsort,3,0.7383
18900,almost_sorted,quick,3,1.3191
18900,almost_sorted,introsort,3,0.8725
19000,random,quick,3,4.57703
19000,random,introsort,3,3.38017
19000,reversed,quick,3,2.11757
19000,reversed,introsort,3,0.8772
19000,almost_sorted,quick,3,1.30197
19000,almost_sorted,introsort,3,0.678233
19100,random,quick,3,2.81573
19100,random,introsort,3,2.1033
19100,reversed,quick,3,1.29553
19100,reversed,introsort,3,1.24523
19100,almost_sorted,quick,3,2.36557
19100,almost_sorted,introsort,3,1.3086
19200,random,quick,3,2.73513
19200,random,introsort,3,2.0995
19200,reversed,quick,3,1.4226
19200,reversed,introsort,3,0.7287
19200,almost_sorted,quick,3,1.32797
19200,almost_sorted,introsort,3,0.739033
19300,random,quick,3,2.82147
19300,random,introsort,3,2.23957
19300,reversed,quick,3,1.32
19300,reversed,introsort,3,1.05983
19300,almost_sorted,quick,3,2.36603
19300,almost_sorted,introsort,3,1.2456
19400,random,quick,3,3.15777
19400,random,introsort,3,2.08593
19400,reversed,quick,3,1.40623
19400,reversed,introsort,3,0.7038
19400,almost_sorted,quick,3,1.50047
19400,almost_sorted,introsort,3,0.7221
19500,random,quick,3,3.31163
19500,random,introsort,3,2.17983
19500,reversed,quick,3,1.9859
19500,reversed,introsort,3,1.30657
19500,almost_sorted,quick,3,2.3948
19500,almost_sorted,introsort,3,0.8206
19600,random,quick,3,2.71923
19600,random,introsort,3,2.24103
19600,reversed,quick,3,1.33573
19600,reversed,introsort,3,0.695233
19600,almost_sorted,quick,3,1.35353
19600,almost_sorted,introsort,3,0.7303
19700,random,quick,3,2.9531
19700,random,introsort,3,2.15503
19700,reversed,quick,3,2.18213
19700,reversed,introsort,3,1.2891
19700,almost_sorted,quick,3,2.32707
19700,almost_sorted,introsort,3,0.751267
19800,random,quick,3,2.7889
19800,random,introsort,3,3.02383
19800,reversed,quick,3,2.3936
19800,reversed,introsort,3,1.08887
19800,almost_sorted,quick,3,1.962
19800,almost_sorted,introsort,3,1.0604
19900,random,quick,3,3.60573
19900,random,introsort,3,2.16943
19900,reversed,quick,3,1.30793
19900,reversed,introsort,3,0.689333
19900,almost_sorted,quick,3,1.355
19900,almost_sorted,introsort,3,0.748133
20000,random,quick,3,3.96703
20000,random,introsort,3,4.18807
20000,reversed,quick,3,1.4313
20000,reversed,introsort,3,0.776633
20000,almost_sorted,quick,3,1.36387
20000,almost_sorted,introsort,3,0.7011
20100,random,quick,3,2.927
20100,random,introsort,3,2.34627
20100,reversed,quick,3,1.42333
20100,reversed,introsort,3,1.12973
20100,almost_sorted,quick,3,1.4404
20100,almost_sorted,introsort,3,0.781533
20200,random,quick,3,3.09787
20200,random,introsort,3,2.63197
20200,reversed,quick,3,1.5026
20200,reversed,introsort,3,0.726933
20200,almost_sorted,quick,3,1.471
20200,almost_sorted,introsort,3,0.702533
20300,random,quick,3,4.61343
20300,random,introsort,3,2.88173
20300,reversed,quick,3,1.67347
20300,reversed,introsort,3,0.790533
20300,almost_sorted,quick,3,1.76023
20300,almost_sorted,introsort,3,0.772767
20400,random,quick,3,4.15787
20400,random,introsort,3,4.20253
20400,reversed,quick,3,2.5213
20400,reversed,introsort,3,1.30227
20400,almost_sorted,quick,3,2.18477
20400,almost_sorted,introsort,3,0.7457
20500,random,quick,3,4.11047
20500,random,introsort,3,2.4045
20500,reversed,quick,3,1.63647
20500,reversed,introsort,3,1.47303
20500,almost_sorted,quick,3,2.53707
20500,almost_sorted,introsort,3,1.44443
20600,random,quick,3,3.1404
20600,random,introsort,3,2.85393
20600,reversed,quick,3,1.37
20600,reversed,introsort,3,0.8701
20600,almost_sorted,quick,3,1.43017
20600,almost_sorted,introsort,3,0.956833
20700,random,quick,3,3.7844
20700,random,introsort,3,2.98277
20700,reversed,quick,3,1.41087
20700,reversed,introsort,3,1.01493
20700,almost_sorted,quick,3,1.86017
20700,almost_sorted,introsort,3,0.769133
20800,random,quick,3,3.09327
20800,random,introsort,3,2.44373
20800,reversed,quick,3,1.4712
20800,reversed,introsort,3,0.800067
20800,almost_sorted,quick,3,1.6228
20800,almost_sorted,introsort,3,0.808767
20900,random,quick,3,3.13207
20900,random,introsort,3,2.3796
20900,reversed,quick,3,1.46203
20900,reversed,introsort,3,0.736733
20900,almost_sorted,quick,3,1.60103
20900,almost_sorted,introsort,3,0.822433
21000,random,quick,3,3.08013
21000,random,introsort,3,2.4544
21000,reversed,quick,3,1.5492
21000,reversed,introsort,3,0.7954
21000,almost_sorted,quick,3,2.59673
21000,almost_sorted,introsort,3,1.38797
21100,random,quick,3,3.13427
21100,random,introsort,3,2.5585
21100,reversed,quick,3,1.62457
21100,reversed,introsort,3,0.830933
21100,almost_sorted,quick,3,1.50667
21100,almost_sorted,introsort,3,1.1914
21200,random,quick,3,3.37043
21200,random,introsort,3,2.93083
21200,reversed,quick,3,1.4995
21200,reversed,introsort,3,0.8567
21200,almost_sorted,quick,3,1.6259
21200,almost_sorted,introsort,3,1.1967
21300,random,quick,3,3.0703
21300,random,introsort,3,3.2051
21300,reversed,quick,3,1.54657
21300,reversed,introsort,3,0.783967
21300,almost_sorted,quick,3,2.2304
21300,almost_sorted,introsort,3,0.881467
21400,random,quick,3,3.32233
21400,random,introsort,3,2.66257
21400,reversed,quick,3,1.5369
21400,reversed,introsort,3,0.9586
21400,almost_sorted,quick,3,1.55577
21400,almost_sorted,introsort,3,0.778267
21500,random,quick,3,3.146
21500,random,introsort,3,2.5001
21500,reversed,quick,3,1.53057
21500,reversed,introsort,3,1.16503
21500,almost_sorted,quick,3,2.06603
21500,almost_sorted,introsort,3,0.8235
21600,random,quick,3,3.23177
21600,random,introsort,3,2.40557
21600,reversed,quick,3,1.73427
21600,reversed,introsort,3,0.861
21600,almost_sorted,quick,3,1.47503
21600,almost_sorted,introsort,3,0.920267
21700,random,quick,3,3.24867
21700,random,introsort,3,2.43687
21700,reversed,quick,3,1.51523
21700,reversed,introsort,3,0.7674
21700,almost_sorted,quick,3,1.53093
21700,almost_sorted,introsort,3,0.766167
21800,random,quick,3,3.36687
21800,random,introsort,3,2.555
21800,reversed,quick,3,1.52053
21800,reversed,introsort,3,0.8258
21800,almost_sorted,quick,3,1.55543
21800,almost_sorted,introsort,3,0.929267
21900,random,quick,3,3.17613
21900,random,introsort,3,2.5196
21900,reversed,quick,3,1.48433
21900,reversed,introsort,3,0.8515
21900,almost_sorted,quick,3,1.525
21900,almost_sorted,introsort,3,0.7973
22000,random,quick,3,4.70307
22000,random,introsort,3,5.1205
22000,reversed,quick,3,3.0181
22000,reversed,introsort,3,1.72083
22000,almost_sorted,quick,3,1.94713
22000,almost_sorted,introsort,3,0.872033
22100,random,quick,3,3.63943
22100,random,introsort,3,3.855
22100,reversed,quick,3,1.58843
22100,reversed,introsort,3,0.871833
22100,almost_sorted,quick,3,1.49483
